Timestamp (s),Code,Code,Code,Code,Code,Code,Code,Energy (J),Duration (s),Feed rate (mm/min),Spindle speed (RPM),Spindle Load,X Load,Y Load,Z Load,X (mm),Y (mm),dX (code) (mm),dY (code) (mm),Length of Cut XY (code) (mm),Z (mm),dZ (mm),Cutting Strategy,IdX (mm),IdY (mm),Depth of Cut(mm),Area of Cut (mm^2),Volume of Cut (mm^3),Cut / No Cut,Length of Cut XYZ (code) (mm),Operation Type
2146.93,Y-31.5880,,,,,,,281.14,12.53,303.6594896,4500,18.96092504,11.7830941,22.41945774,22.89792663,-22.063,-31.588,0,-63.176,63.176,-5,0,Conventional,3.2,63.2,1,192.78,192.78,Cut with Feed,63.176,Face Milling
2159.46,G04,X1.0000,,,,,,7.18,0.93,0,4500,3,1.095744681,7.638297872,22.34042553,-22.063,-31.588,0,0,0,-5,0,,0,0,,0,0,Dwell,0,Face Milling
2160.39,X-18.8880,,,,,,,3.55,0.96,180.4536082,4500,12.90721649,17.53608247,3.659793814,22.74226804,-18.888,-31.588,3.175,0,3.175,-5,0,Conventional,3.1,4.4,1,10.33,10.33,Cut with Feed,3.175,Face Milling
2161.35,G04,X1.0000,,,,,,3.12,0.96,0,4500,3.494845361,4.979381443,3.216494845,28.58762887,-18.888,-31.588,0,0,0,-5,0,,0,0,,0,0,Dwell,0,Face Milling
2162.31,Y31.5880,,,,,,,144.8,12.44,304.7550201,4500,20.74216867,14.84819277,11.63052209,20.34698795,-18.888,31.588,0,63.176,63.176,-5,0,Climb,3.2,63.2,1,192.87,192.87,Cut with Feed,63.176,Face Milling
2174.75,G04,X1.0000,,,,,,8.01,0.95,0,4500,3.041666667,7.697916667,8.34375,30.30208333,-18.888,31.588,0,0,0,-5,0,,0,0,,0,0,Dwell,0,Face Milling
2175.7,X-15.7130,,,,,,,16.35,0.95,110.6458333,4500,13.73958333,34.05208333,17.03125,23.11458333,-15.713,31.588,3.175,0,3.175,-5,0,Climb,3,4.4,1,10.19,10.19,Cut with Feed,3.175,Face Milling
2176.65,G04,X1.0000,,,,,,7.72,0.93,0,4500,3.5,3.180851064,8.212765957,25.0106383,-15.713,31.588,0,0,0,-5,0,,0,0,,0,0,Dwell,0,Face Milling
2177.58,Y-31.5880,,,,,,,244.84,10.08,377.5302279,4500,20.31318137,10.48959366,24.26560951,22.39643211,-15.713,-31.588,0,-63.176,63.176,-5,0,Conventional,3.1,63.2,1,186.66,186.66,Cut with Feed,63.176,Face Milling
2187.66,G04,X1.0000,,,,,,7.46,0.96,0,4500,3.12371134,2.701030928,7.690721649,28.20618557,-15.713,-31.588,0,0,0,-5,0,,0,0,,0,0,Dwell,0,Face Milling
2188.62,X-12.5380,,,,,,,6.74,0.64,375.1384615,4500,17.29230769,103.4923077,10.36923077,20.66153846,-12.538,-31.588,3.175,0,3.175,-5,0,Conventional,3.1,4.5,1,10.55,10.55,Cut with Feed,3.175,Face Milling
2189.26,G04,X1.0000,,,,,,2.79,0.98,0,4500,3.505050505,7.333333333,2.818181818,29.26262626,-12.538,-31.588,0,0,0,-5,0,,0,0,,0,0,Dwell,0,Face Milling
2190.24,Y31.5880,,,,,,,123.95,9.95,380.6174699,4500,21.94176707,29.21184739,12.44477912,21.51807229,-12.538,31.588,0,63.176,63.176,-5,0,Climb,3.2,63.2,1,192.65,192.65,Cut with Feed,63.176,Face Milling
2200.19,G04,X1.0000,,,,,,8.36,0.96,0,4500,3.041237113,5.979381443,8.618556701,30.62886598,-12.538,31.588,0,0,0,-5,0,,0,0,,0,0,Dwell,0,Face Milling
2201.15,X-9.3630,,,,,,,12.55,0.64,267.8153846,4500,13.4,38.07692308,19.30769231,24.47692308,-9.363,31.588,3.175,0,3.175,-5,0,Climb,3.1,4.5,1,10.42,10.42,Cut with Feed,3.175,Face Milling
2201.79,G04,X1.0000,,,,,,7.51,0.96,0,4500,4.75257732,7.608247423,7.742268041,24,-9.363,31.588,0,0,0,-5,0,,0,0,,0,0,Dwell,0,Face Milling
2202.75,Y-31.5880,,,,,,,350.81,14.99,255.32,4500,18.312,8.09,23.38733333,23.354,-9.363,-31.588,0,-63.176,63.176,-5,0,Conventional,3.2,63.2,1,192.78,192.78,Cut with Feed,63.176,Face Milling
2217.74,G04,X1.0000,,,,,,6.76,0.94,0,4500,3.063157895,0.568421053,7.115789474,25.36842105,-9.363,-31.588,0,0,0,-5,0,,0,0,,0,0,Dwell,0,Face Milling
2218.68,X-6.1880,,,,,,,10.42,0.97,199.8265306,4500,13.82653061,63.14285714,10.63265306,23.47959184,-6.188,-31.588,3.175,0,3.175,-5,0,Conventional,3.1,4.4,1,10.33,10.33,Cut with Feed,3.175,Face Milling
2219.65,G04,X1.0000,,,,,,1.97,0.97,0,4500,3.163265306,3.255102041,2.010204082,29.59183673,-6.188,-31.588,0,0,0,-5,0,,0,0,,0,0,Dwell,0,Face Milling
2220.62,Y31.5880,,,,,,,187.89,14.69,256.8251701,4500,19.24965986,18.20952381,12.78163265,21.63197279,-6.188,31.588,0,63.176,63.176,-5,0,Climb,3.2,63.2,1,192.87,192.87,Cut with Feed,63.176,Face Milling
2235.31,G04,X1.0000,,,,,,8.23,0.94,0,4500,3.010526316,11,8.663157895,30.70526316,-6.188,31.588,0,0,0,-5,0,,0,0,,0,0,Dwell,0,Face Milling
2236.25,X-3.0130,,,,,,,13.82,0.96,175.5051546,4500,13.24742268,43.95876289,14.24742268,25.96907216,-3.013,31.588,3.175,0,3.175,-5,0,Climb,3,4.4,1,10.19,10.19,Cut with Feed,3.175,Face Milling
2237.21,G04,X1.0000,,,,,,14.05,1.89,0,3850.584211,10.96842105,6.663157895,7.394736842,19.96315789,-3.013,31.588,0,0,0,-5,0,,0,0,,0,0,Dwell,0,Face Milling
2239.1,Y-31.5880,,,,,,,329.67,25.02,150.1929684,2998,14.14422693,9.347582901,13.17099481,22.13463843,-3.013,-31.588,0,-63.176,63.176,-5,0,Conventional,3.1,63.2,1,186.66,186.66,Cut with Feed,63.176,Face Milling
2264.12,G04,X1.0000,,,,,,6.35,0.94,0,2998,2,1.031578947,6.684210526,20.4,-3.013,-31.588,0,0,0,-5,0,,0,0,,0,0,Dwell,0,Face Milling
2265.06,X0.1630,,,,,,,6.6,1.56,121.0191083,2998,12.14649682,42.53503185,4.203821656,20.66878981,0.163,-31.588,3.176,0,3.176,-5,0,Conventional,3.1,4.5,1,10.55,10.55,Cut with Feed,3.176,Face Milling
2266.62,G04,X1.0000,,,,,,2.28,0.95,0,2998,2.802083333,4.729166667,2.375,29.53125,0.163,-31.588,0,0,0,-5,0,,0,0,,0,0,Dwell,0,Face Milling
2267.57,Y31.5880,,,,,,,311.99,25.08,150.061379,2998,15.3375847,14.45037864,12.4348346,18.84974093,0.163,31.588,0,63.176,63.176,-5,0,Climb,3.2,63.2,1,192.65,192.65,Cut with Feed,63.176,Face Milling
2292.65,G04,X1.0000,,,,,,7.59,0.94,0,2998,2.042105263,3.842105263,7.989473684,27.96842105,0.163,31.588,0,0,0,-5,0,,0,0,,0,0,Dwell,0,Face Milling
2293.59,X3.3380,,,,,,,4.75,1.24,150.784,2998,11.944,32.808,3.8,24.984,3.338,31.588,3.175,0,3.175,-5,0,Climb,3.1,4.5,1,10.42,10.42,Cut with Feed,3.175,Face Milling
2294.83,G04,X1.0000,,,,,,9.48,0.94,0,2997.894737,3.347368421,7.231578947,9.978947368,24.03157895,3.338,31.588,0,0,0,-5,0,,0,0,,0,0,Dwell,0,Face Milling
2295.77,Y-31.5880,,,,,,,301.13,18.75,200.4957356,2997.834755,16.21641791,11.76226013,16.05170576,24.33315565,3.338,-31.588,0,-63.176,63.176,-5,0,Conventional,3.2,63.2,1,192.78,192.78,Cut with Feed,63.176,Face Milling
2314.52,G04,X1.0000,,,,,,7.29,0.94,0,2998,2.010526316,0.336842105,7.673684211,22.67368421,3.338,-31.588,0,0,0,-5,0,,0,0,,0,0,Dwell,0,Face Milling
2315.46,X6.5130,,,,,,,7.37,1.28,151.0697674,2998,11.6744186,21.80620155,5.713178295,19.31782946,6.513,-31.588,3.175,0,3.175,-5,0,Conventional,3.1,4.4,1,10.33,10.33,Cut with Feed,3.175,Face Milling
2316.74,G04,X1.0000,,,,,,1.97,0.95,0,2998,2.46875,4.53125,2.052083333,29.89583333,6.513,-31.588,0,0,0,-5,0,,0,0,,0,0,Dwell,0,Face Milling
2317.69,Y31.5880,,,,,,,244.1,18.75,202.891791,2998,15.76865672,24.64498934,13.01172708,18.9434968,6.513,31.588,0,63.176,63.176,-5,0,Climb,3.2,63.2,1,192.87,192.87,Cut with Feed,63.176,Face Milling
2336.44,G04,X1.0000,,,,,,7.01,0.95,0,2998,2.052083333,4.239583333,7.302083333,26.66666667,6.513,31.588,0,0,0,-5,0,,0,0,,0,0,Dwell,0,Face Milling
2337.39,X9.6880,,,,,,,3.19,0.93,200.8404255,2998,11.95744681,29.40425532,3.393617021,24.36170213,9.688,31.588,3.175,0,3.175,-5,0,Climb,3.1,4.4,1,10.2,10.2,Cut with Feed,3.175,Face Milling
2338.32,G04,X1.0000,,,,,,8.82,0.97,0,2998,4.357142857,3.663265306,9,25.98979592,9.688,31.588,0,0,0,-5,0,,0,0,,0,0,Dwell,0,Face Milling
2339.29,Y-31.5880,,,,,,,218.02,15.01,248.7916112,2998,17.30758988,10.75699068,14.51531292,24.64447403,9.688,-31.588,0,-63.176,63.176,-5,0,Conventional,3.2,63.2,1,192.98,192.98,Cut with Feed,63.176,Face Milling
2354.3,G04,X1.0000,,,,,,9.16,1.26,14.4488189,2998,2.31496063,0.779527559,7.212598425,23.96850394,9.688,-31.588,0,0,0,-5,0,,0,0,,0,0,Dwell,0,Face Milling
2355.56,X12.8630,,,,,,,3.22,0.63,250.03125,2998,14.09375,41.6875,5.03125,17.9375,12.863,-31.588,3.175,0,3.175,-5,0,Conventional,3,4.4,1,10.09,10.09,Cut with Feed,3.175,Face Milling
2356.19,G04,X1.0000,,,,,,3.18,1.28,0,2998,4.976744186,4.674418605,2.465116279,26.51937984,12.863,-31.588,0,0,0,-5,0,,0,0,,0,0,Dwell,0,Face Milling
2357.47,Y31.5880,,,,,,,166.87,14.87,253.8293011,2998,18.16666667,24.70564516,11.21438172,18.92271505,12.863,31.588,0,63.176,63.176,-5,0,Climb,3.2,63.2,1,186.77,186.77,Cut with Feed,63.176,Face Milling
2372.34,G04,X1.0000,,,,,,7.52,0.93,0,2997.893617,2.021276596,5.29787234,8,27.96808511,12.863,31.588,0,0,0,-5,0,,0,0,,0,0,Dwell,0,Face Milling
2373.27,X16.0380,,,,,,,15.58,0.94,227.5052632,2994.736842,12.65263158,40.67368421,16.4,24.96842105,16.038,31.588,3.175,0,3.175,-5,0,Climb,3.1,4.5,1,10.42,10.42,Cut with Feed,3.175,Face Milling
2374.21,G04,X1.0000,,,,,,8.92,0.93,0,2997.893617,3.117021277,5.819148936,9.489361702,21.70212766,16.038,31.588,0,0,0,-5,0,,0,0,,0,0,Dwell,0,Face Milling
2375.14,Y-31.5880,,,,,,,228.07,12.61,301.6442155,2997.762282,19.98019017,13.18938193,18.07210777,24.318542,16.038,-31.588,0,-63.176,63.176,-5,0,Conventional,6.4,63.2,1,192.79,192.79,Cut with Feed,63.176,Face Milling
2387.75,G04,X1.0000,,,,,,6.35,0.95,0,2998,2.052083333,1.072916667,6.614583333,27.58333333,16.038,-31.588,0,0,0,-5,0,,0,0,,0,0,Dwell,0,Face Milling
2388.7,X19.2130,,,,,,,1.63,0.62,268.4444444,2998,12.34920635,24.20634921,2.587301587,19.52380952,19.213,-31.588,3.175,0,3.175,-5,0,Conventional,3.1,4.4,1,10.33,10.33,Cut with Feed,3.175,Face Milling
2389.32,G04,X1.0000,,,,,,4.16,1.27,29.1015625,2998,5.96875,3.7578125,3.25,26.0546875,19.213,-31.588,0,0,0,-5,0,,0,0,,0,0,Dwell,0,Face Milling
2390.59,Y31.5880,,,,,,,175.16,12.48,304.7558046,2998,20.49479584,31.10168135,14.02401922,19.2193755,19.213,31.588,0,63.176,63.176,-5,0,Climb,3.2,63.2,1,192.87,192.87,Cut with Feed,63.176,Face Milling
2403.07,G04,X1.0000,,,,,,7.54,0.94,0,2997.894737,2.073684211,6.263157895,7.936842105,27.02105263,19.213,31.588,0,0,0,-5,0,,0,0,,0,0,Dwell,0,Face Milling
2404.01,X22.3880,,,,,,,1.65,0.63,300.234375,2993.15625,13.546875,26.65625,2.578125,23.015625,22.388,31.588,3.175,0,3.175,-5,0,Climb,3.1,4.4,1,10.2,10.2,Cut with Feed,3.175,Face Milling
2404.64,G04,X1.0000,,,,,,10.95,1.25,0,2998,5.603174603,6.706349206,8.69047619,21.27777778,22.388,31.588,0,0,0,-5,0,,0,0,,0,0,Dwell,0,Face Milling
2405.89,Y-31.5880,,,,,,,168.63,12.4,304.7542305,2998,21.28041902,16.84770346,13.58823529,23.30539887,22.388,-31.588,0,-63.176,63.176,-5,0,Conventional,3.2,63.2,1,192.98,192.98,Cut with Feed,63.176,Face Milling
2418.29,G04,X1.0000,,,,,,7.1,0.95,0,2997.895833,2.395833333,1.739583333,7.395833333,28.3125,22.388,-31.588,0,0,0,-5,0,,0,0,,0,0,Dwell,0,Face Milling
2419.24,X25.5630,,,,,,,9.06,0.62,227.3015873,2993.238095,13.66666667,20.68253968,14.38095238,23.34920635,25.563,-31.588,3.175,0,3.175,-5,0,Conventional,3,4.4,1,10.09,10.09,Cut with Feed,3.175,Face Milling
2419.86,G04,X1.0000,,,,,,3.9,1.26,0,2998,6.503937008,5.307086614,3.070866142,25.85826772,25.563,-31.588,0,0,0,-5,0,,0,0,,0,0,Dwell,0,Face Milling
2421.12,Y31.5880,,,,,,,163.15,12.51,304.7563898,2998,20.78115016,28.72683706,13.03115016,19.00159744,25.563,31.588,0,63.176,63.176,-5,0,Climb,3.2,63.2,1,186.77,186.77,Cut with Feed,63.176,Face Milling
2433.63,G04,X1.0000,,,,,,7.66,0.95,0,2998,2.072916667,5.854166667,7.979166667,28.96875,25.563,31.588,0,0,0,-5,0,,0,0,,0,0,Dwell,0,Face Milling
2434.58,X28.7380,,,,,,,2.61,0.64,300.3076923,2998,9.415384615,42.67692308,4.015384615,25.58461538,28.738,31.588,3.175,0,3.175,-5,0,Climb,1.4,4.5,1,5.94,5.94,Cut with Feed,3.175,Face Milling
2435.22,G04,X1.0000,,,,,,8.33,0.94,0,2998,2.368421053,7.957894737,8.768421053,26.98947368,28.738,31.588,0,0,0,-5,0,,0,0,,0,0,Dwell,0,Face Milling
2436.16,Y-31.5880,,,,,,,168.71,12.55,297.2292994,2998,8.171974522,5.491242038,13.43232484,25.27388535,28.738,-31.588,0,-63.176,63.176,-5,0,Conventional,4.6,59.6,1,83.01,83.01,Cut with Feed,63.176,Face Milling
2448.71,G04,X1.0000,,,,,,7.65,0.95,0,2998,2,7.333333333,7.96875,19.67708333,28.738,-31.588,0,0,0,-5,0,,0,0,,0,0,Dwell,0,Face Milling
2449.66,X31.5880,Y-30.0000,,,,,,8.87,0.95,196.9791667,2998,2,19.13541667,9.239583333,20.65625,31.588,-30,2.85,1.588,3.262551762,-5,0,Conventional,0,0,1,0,0,Air-Cut,3.262551762,Face Milling
2450.61,G04,X1.0000,,,,,,3.04,0.97,0,2998,2,5.989795918,3.102040816,21.67346939,31.588,-30,0,0,0,-5,0,,0,0,,0,0,Dwell,0,Face Milling
2451.58,Y36.5740,,,,,,,182.11,13.1,304.7673532,2998,2,7.871853547,13.89092296,21.60945843,31.588,36.574,0,66.574,66.574,-5,0,,0,0,0,0,0,Air-Cut,66.574,Face Milling
2464.68,G04,X1.0000,,,,,,8.33,0.95,0,2998,2,6,8.677083333,21.54166667,31.588,36.574,0,0,0,-5,0,,0,0,,0,0,Dwell,0,Face Milling
2465.63,Z-4.0000,,,,,,,2.87,0.31,0,2998,2,6.03125,8.96875,40.78125,31.588,36.574,0,0,0,-4,1,,0,0,0,0,0,Air-cut in Z while retracting,1,Face Milling
2465.94,G04,X1.0000,,,,,,103.47,1.28,374.8294574,2998,2,99.34108527,80.20930233,29.80620155,31.588,36.574,0,0,0,-4,0,,0,0,,0,0,Dwell,0,Face Milling
2467.22,G00,X-31.5880,Y-36.5740,,,,,3.54,0.32,2948.848485,2998,2,13.87878788,10.72727273,32,-31.588,-36.574,-63.176,-73.148,96.65317832,-4,0,,0,0,0,0,0,No Cut - Rapid motion,96.65317832,Face Milling
2467.54,G04,X1.0000,,,,,,2.22,0.94,0,2998,2,4.305263158,2.336842105,31.77894737,-31.588,-36.574,0,0,0,-4,0,,0,0,,0,0,Dwell,0,Face Milling
2468.48,Z-6.0000,,,,,,,3.16,1.57,75.51898734,2998,2,3.993670886,2,11.83544304,-31.588,-36.574,0,0,1,-6,-2,,0,0,0,71.25573925,0,Air-cut in Z while plunging,1,Face Milling
2470.05,G04,X1.0000,,,,,,2.04,0.97,0,2998,2,3.632653061,2.081632653,19.65306122,-31.588,-36.574,0,0,0,-6,0,,0,0,,0,0,Dwell,0,Face Milling
2471.02,Y30.0000,,,,,,,499.64,52.53,75.98553483,2998,16.02455272,8.732204035,9.50970689,20.33859916,-31.588,30,0,66.574,66.574,-6,0,Climb,4.9,63.4,1,317.07,317.07,Cut with Feed,66.574,Face Milling
2523.55,G04,X1.0000,,,,,,7.69,0.94,0,2998,2.010526316,20.33684211,8.094736842,29.65263158,-31.588,30,0,0,0,-6,0,,0,0,,0,0,Dwell,0,Face Milling
2524.49,X-28.4130,Y31.5880,,,,,,33.01,3.18,66.04388715,2998,8.927899687,39.00940439,10.34796238,24.47021944,-28.413,31.588,3.175,1.588,3.549981549,-6,0,Climb,3.4,4.6,1,10.65,10.65,Cut with Feed,3.549981549,Face Milling
2527.67,G04,X1.0000,,,,,,15.98,1.88,0,4377.190476,26.07936508,7.894179894,8.455026455,26.5026455,-28.413,31.588,0,0,0,-6,0,,0,0,,0,0,Dwell,0,Face Milling
2529.55,Y-31.5880,,,,,,,144.04,12.4,304.7542305,5999,24.3626108,11.99758259,11.60676873,24.06526994,-28.413,-31.588,0,-63.176,63.176,-6,0,Conventional,3,63.2,1,186.59,186.59,Cut with Feed,63.176,Face Milling
2541.95,G04,X1.0000,,,,,,9.83,1.26,0,5998.92126,5.11023622,1.181102362,7.74015748,23.92913386,-28.413,-31.588,0,0,0,-6,0,,0,0,,0,0,Dwell,0,Face Milling
2543.21,X-25.2380,,,,,,,5.48,0.64,300.3076923,5989.153846,22.75384615,90.26153846,8.430769231,20.12307692,-25.238,-31.588,3.175,0,3.175,-6,0,Conventional,3.1,4.5,1,10.55,10.55,Cut with Feed,3.175,Face Milling
2543.85,G04,X1.0000,,,,,,4.18,0.95,0,5999,5.854166667,10.875,4.354166667,25.64583333,-25.238,-31.588,0,0,0,-6,0,,0,0,,0,0,Dwell,0,Face Milling
2544.8,Y31.5880,,,,,,,154.68,12.46,304.755413,5999,25.17562149,38.7393745,12.40417001,20.7850842,-25.238,31.588,0,63.176,63.176,-6,0,Climb,3.2,63.2,1,192.65,192.65,Cut with Feed,63.176,Face Milling
2557.26,G04,X1.0000,,,,,,7.6,0.94,0,5999,5.010526316,8.189473684,8,29.33684211,-25.238,31.588,0,0,0,-6,0,,0,0,,0,0,Dwell,0,Face Milling
2558.2,X-22.0630,,,,,,,5.46,0.95,194.6666667,5995.666667,17.125,37.98958333,5.6875,25.59375,-22.063,31.588,3.175,0,3.175,-6,0,Climb,3.1,4.5,1,10.42,10.42,Cut with Feed,3.175,Face Milling
2559.15,G04,X1.0000,,,,,,8.2,0.92,0,5999,5.52688172,7.666666667,8.817204301,22.07526882,-22.063,31.588,0,0,0,-6,0,,0,0,,0,0,Dwell,0,Face Milling
2560.07,Y-31.5880,,,,,,,142.63,9.4,406.5674814,5999,26.15090329,11.21041445,15.15727949,24.06588735,-22.063,-31.588,0,-63.176,63.176,-6,0,Conventional,3.2,63.2,1,192.78,192.78,Cut with Feed,63.176,Face Milling
2569.47,G04,X1.0000,,,,,,7.52,0.97,0,5998.897959,5.081632653,1.43877551,7.673469388,25.95918367,-22.063,-31.588,0,0,0,-6,0,,0,0,,0,0,Dwell,0,Face Milling
2570.44,X-18.8880,,,,,,,5.64,0.62,248.1587302,5989.15873,21.03174603,61.61904762,8.952380952,18.07936508,-18.888,-31.588,3.175,0,3.175,-6,0,Conventional,3.1,4.4,1,10.33,10.33,Cut with Feed,3.175,Face Milling
2571.06,G04,X1.0000,,,,,,5.53,0.94,0,5998.894737,5.842105263,4.442105263,5.821052632,25.26315789,-18.888,-31.588,0,0,0,-6,0,,0,0,,0,0,Dwell,0,Face Milling
2572,Y31.5880,,,,,,,146.8,9.52,395.2203568,5998.674711,26.87303253,34.7135362,15.40398741,20.96432319,-18.888,31.588,0,63.176,63.176,-6,0,Climb,3.2,63.2,1,192.87,192.87,Cut with Feed,63.176,Face Milling
2581.52,G04,X1.0000,,,,,,7.53,0.97,0,5998.897959,5.112244898,5.806122449,7.683673469,28.92857143,-18.888,31.588,0,0,0,-6,0,,0,0,,0,0,Dwell,0,Face Milling
2582.49,X-15.7130,,,,,,,3.49,0.62,400.5396825,5994.079365,21.76190476,11.88888889,5.53968254,24.06349206,-15.713,31.588,3.175,0,3.175,-6,0,Climb,3,4.4,1,10.19,10.19,Cut with Feed,3.175,Face Milling
2583.11,G04,X1.0000,,,,,,6.98,0.95,0,5999,6.15625,4.78125,7.270833333,27.63541667,-15.713,31.588,0,0,0,-6,0,,0,0,,0,0,Dwell,0,Face Milling
2584.06,Y-31.5880,,,,,,,158.95,14.91,256.9544236,5998.785523,22.01273458,9.415549598,10.65348525,24.29691689,-15.713,-31.588,0,-63.176,63.176,-6,0,Conventional,3.1,63.2,1,186.66,186.66,Cut with Feed,63.176,Face Milling
2598.97,G04,X1.0000,,,,,,6.16,0.96,0,5998.896907,5.103092784,2.020618557,6.350515464,23,-15.713,-31.588,0,0,0,-6,0,,0,0,,0,0,Dwell,0,Face Milling
2599.93,X-12.5380,,,,,,,5.84,0.64,254.0307692,5989.153846,19.53846154,17.86153846,8.984615385,20.09230769,-12.538,-31.588,3.175,0,3.175,-6,0,Conventional,3.1,4.5,1,10.55,10.55,Cut with Feed,3.175,Face Milling
2600.57,G04,X1.0000,,,,,,6.8,1.26,0,5999,7.338582677,7.047244094,5.354330709,25.99212598,-12.538,-31.588,0,0,0,-6,0,,0,0,,0,0,Dwell,0,Face Milling
2601.83,Y31.5880,,,,,,,182.96,14.7,257.8246091,5999,23.18762746,30.48810333,12.43779742,20.94425561,-12.538,31.588,0,63.176,63.176,-6,0,Climb,3.2,63.2,1,192.65,192.65,Cut with Feed,63.176,Face Milling
2616.53,G04,X1.0000,,,,,,7.5,0.93,0,5998.893617,5.042553191,7.255319149,7.978723404,24.36170213,-12.538,31.588,0,0,0,-6,0,,0,0,,0,0,Dwell,0,Face Milling
2617.46,X-9.3630,,,,,,,4,0.97,189.0816327,5989.102041,18.01020408,33.24489796,4.081632653,25.42857143,-9.363,31.588,3.175,0,3.175,-6,0,Climb,3.1,4.5,1,10.42,10.42,Cut with Feed,3.175,Face Milling
2618.43,G04,X1.0000,,,,,,6.98,1,6.03960396,5999,6.237623762,4.752475248,6.910891089,26.3960396,-9.363,31.588,0,0,0,-6,0,,0,0,,0,0,Dwell,0,Face Milling
2619.43,Y-31.5880,,,,,,,93.53,6.27,609.0286624,5999,30.28025478,9.746815287,14.8933121,24.1066879,-9.363,-31.588,0,-63.176,63.176,-6,0,Conventional,3.2,63.2,1,192.78,192.78,Cut with Feed,63.176,Face Milling
2625.7,G04,X1.0000,,,,,,7.31,0.94,0,5998.894737,5.136842105,2.852631579,7.694736842,27.55789474,-9.363,-31.588,0,0,0,-6,0,,0,0,,0,0,Dwell,0,Face Milling
2626.64,X-6.1880,,,,,,,3.15,0.31,337.28125,5989.3125,18.03125,80.9375,9.84375,24.84375,-6.188,-31.588,3.175,0,3.175,-6,0,Conventional,3.1,4.4,1,10.33,10.33,Cut with Feed,3.175,Face Milling
2626.95,G04,X1.0000,,,,,,5.09,1.23,6.129032258,5998.919355,8.822580645,8.314516129,4.10483871,24.96774194,-6.188,-31.588,0,0,0,-6,0,,0,0,,0,0,Dwell,0,Face Milling
2628.18,Y31.5880,,,,,,,110.36,6.38,601.6713615,5998.499218,28.44131455,42.16744914,17.27073552,20.771518,-6.188,31.588,0,63.176,63.176,-6,0,Climb,3.2,63.2,1,192.87,192.87,Cut with Feed,63.176,Face Milling
2634.56,G04,X1.0000,,,,,,7.44,0.93,6.489361702,5998.893617,5.20212766,8.744680851,7.914893617,27.9893617,-6.188,31.588,0,0,0,-6,0,,0,0,,0,0,Dwell,0,Face Milling
2635.49,X-3.0130,,,,,,,0.08,0.32,591.5151515,5989.30303,23.51515152,45.78787879,0.242424242,26.75757576,-3.013,31.588,3.175,0,3.175,-6,0,Climb,3,4.4,1,10.19,10.19,Cut with Feed,3.175,Face Milling
2635.81,G04,X1.0000,,,,,,15.26,1.9,0,4427.47644,24.48691099,7.356020942,7.989528796,19.2408377,-3.013,31.588,0,0,0,-6,0,,0,0,,0,0,Dwell,0,Face Milling
2637.71,Y-31.5880,,,,,,,635.38,49.92,75.5281394,1503.660525,13.9469257,8.262567595,12.72541558,19.92469457,-3.013,-31.588,0,-63.176,63.176,-6,0,Conventional,3.1,63.2,1,186.66,186.66,Cut with Feed,63.176,Face Milling
2687.63,G04,X1.0000,,,,,,6.58,0.98,0,1499,2.01010101,0.373737374,6.646464646,20.01010101,-3.013,-31.588,0,0,0,-6,0,,0,0,,0,0,Dwell,0,Face Milling
2688.61,X0.1630,,,,,,,15.51,2.8,69.32384342,1502.309609,10.87188612,38.91459075,5.519572954,15.91459075,0.163,-31.588,3.176,0,3.176,-6,0,Conventional,3.1,4.5,1,10.55,10.55,Cut with Feed,3.176,Face Milling
2691.41,G04,X1.0000,,,,,,2.88,0.93,0,1499,2.446808511,4.79787234,3.063829787,26.23404255,0.163,-31.588,0,0,0,-6,0,,0,0,,0,0,Dwell,0,Face Milling
2692.34,Y31.5880,,,,,,,550.79,49.89,75.98476954,1503.012024,13.35470942,13.70861723,11.03787575,18.44589178,0.163,31.588,0,63.176,63.176,-6,0,Climb,3.2,63.2,1,192.65,192.65,Cut with Feed,63.176,Face Milling
2742.23,G04,X1.0000,,,,,,6.01,0.94,0,1499,2.021052632,3,6.326315789,26.64210526,0.163,31.588,0,0,0,-6,0,,0,0,,0,0,Dwell,0,Face Milling
2743.17,X3.3380,,,,,,,20.84,2.52,75.69960474,1499.039526,10.98814229,35.88537549,8.23715415,24.88142292,3.338,31.588,3.175,0,3.175,-6,0,Climb,3.1,4.5,1,10.42,10.42,Cut with Feed,3.175,Face Milling
2745.69,G04,X1.0000,,,,,,7.85,0.96,0,1502.298969,3.381443299,9.350515464,8.092783505,23,3.338,31.588,0,0,0,-6,0,,0,0,,0,0,Dwell,0,Face Milling
2746.65,Y-31.5880,,,,,,,475.25,37.35,101.5085653,1504.077623,16.13811563,10.80995717,12.72082441,22.93201285,3.338,-31.588,0,-63.176,63.176,-6,0,Conventional,3.2,63.2,1,192.78,192.78,Cut with Feed,63.176,Face Milling
2784,G04,X1.0000,,,,,,8.68,1.27,0,1499,2.0390625,3.25,6.78125,23.734375,3.338,-31.588,0,0,0,-6,0,,0,0,,0,0,Dwell,0,Face Milling
2785.27,X6.5130,,,,,,,12.07,1.89,101.4631579,1507.263158,13.73157895,28.58947368,6.352631579,16.74210526,6.513,-31.588,3.175,0,3.175,-6,0,Conventional,3.1,4.4,1,10.33,10.33,Cut with Feed,3.175,Face Milling
2787.16,G04,X1.0000,,,,,,2.02,0.93,0,1499,2.425531915,4.617021277,2.14893617,25.92553191,6.513,-31.588,0,0,0,-6,0,,0,0,,0,0,Dwell,0,Face Milling
